路径,测试名称,描述,步骤描述,预期结果,优先级
合并测试阶段/推送时testcase_id校验/非法格式/错误前缀或长度不对拦截,TC或MA 前缀错误或非 32 位长度视为非法,TESTCASE_ID_PATTERN 严格匹配：前缀仅限 TC 或 MA，且其后必须恰好 32 位 hex。TA+32hex（错误前缀）、TC+31hex（少一位）、MA+33hex（多一位）均不匹配 → invalidFormat 阻断。,"步骤1:
准备三行分别设为 TA1234...（错误前缀 TA）、TC1234...（仅 31 位 hex）、MA1234...（33 位 hex）
步骤2:
批量推送并查看每行结果","【业务功能检查】
- 三种错误形态均被判定为非法格式拦截
- 错误前缀（TA）不被当成 TC 误放行
- 长度偏差（31/33 位）不被当成 32 位 hex 误放行
- 弹窗按行号分别列出失败",中
合并测试阶段/推送时testcase_id校验/占位符/英文TESTCASE_ID阻断,testcase_id 为英文大写占位 TESTCASE_ID 时阻断并弹窗,PLACEHOLDER_VALIDATOR：tsId.toUpperCase() === 'TESTCASE_ID'（大小写不敏感）即命中 kind='placeholder'，阻断推送并进入失败明细；与中文样例占位不同，它走「阻断+弹窗列出可跳转」路径而非静默过滤。,"步骤1:
将某行 testcase_id 改为 TESTCASE_ID（或 testcase_id 全大写 / Testcase_Id 等大小写变体）
步骤2:
推送并查看弹窗","【业务功能检查】
- 该行被判定为占位值阻断，不进入后端接口
- 弹窗列出该行并标注为占位，支持「第 N 行」点击跳转到主表对应行
- 大小写不敏感：TESTCASE_ID / testcase_id / Testcase_Id 均被识别为占位",高
合并测试阶段/推送时testcase_id校验/空值/testcase_id为空阻断,testcase_id 为空字符串时阻断推送,EMPTY_VALIDATOR：tsId === '' 命中 kind='empty'，阻断推送。此外中文 CSV 映射路径 mapChineseRowToCaseItem 在 sourceId 为空时抛 missingTestcaseId（含 1-based 行号），两条路径都保证空 testcase_id 不被推送。,"步骤1:
将某行 testcase_id 单元格清空（空字符串）
步骤2:
推送并查看错误提示","【业务功能检查】
- 空 testcase_id 行被拦截不进入接口
- 提示包含具体行号，便于定位（如「案例 [xxx] 缺少 testcase_id」或等价空值提示）
- 其余有 testcase_id 的行正常推送",高
合并测试阶段/推送时testcase_id校验/样例/中文长占位静默过滤,testcase_id 为「案例唯一标识，不可修改」时静默过滤不推送,filterTemplateExampleRows 基于 isSampleTsId 命中 TEMPLATE_EXAMPLE_TS_ID='案例唯一标识，不可修改'，将该行从推送数据静默剔除（不计入 failures、不调用接口）；其余真实行照常推送。,"步骤1:
新建案例文件保留模板示例行（testcase_id=案例唯一标识，不可修改）并额外添加一条真实案例
步骤2:
推送并核对结果","【业务功能检查】
- 示例行被静默过滤，不进入后端推送
- 提示「跳过 N 行样例数据」或等价信息（skipped 维度）
- 真实行正常推送成功，total = 成功数 + 跳过数",高
合并测试阶段/推送时testcase_id校验/样例/中文短占位静默过滤,testcase_id 为「案例唯一标识」短占位时同样静默过滤,isSampleTsId 同时命中 TEMPLATE_EXAMPLE_TS_ID_SHORT='案例唯一标识'（列名字段的中文注释文案可能残留在数据行），与长占位同属静默过滤策略。,"步骤1:
将某行 testcase_id 改为「案例唯一标识」（不含「，不可修改」）
步骤2:
推送并核对","【业务功能检查】
- 短占位行同样被静默过滤不推送
- 不会作为业务数据上报后端
- 与长占位行为一致",中
合并测试阶段/推送时testcase_id校验/样例/全样例终止不调接口,选中的全部为样例数据时终止推送并提示行号可跳转,过滤后无任何业务行（全部为样例占位）→ 终止推送并返回样例失败明细；不调用后端接口，弹窗以「为样例数据」汇总并列出具体行号，行号可点击跳转到主表。,"步骤1:
新建案例文件后仅保留模板示例行，不添加任何真实案例
步骤2:
推送","【业务功能检查】
- 推送被终止，不调用后端接口
- 提示「为样例数据」并列出所有样例行号
- 弹窗行号可点击跳转到对应主表行",高
合并测试阶段/推送时testcase_id校验/预校验/先于接口调用,全部 testcase_id 非法时绝不调用后端推送接口,stepPreValidate / runValidators（占位/空/格式三类）均在调用推送接口（pushTestCase）之前完成；契约保证：整份文件全是非法格式时 pushTestCase 不被调用，直接以失败明细汇总。,"步骤1:
准备一个文件，所有行 testcase_id 均为非法（如统一填 TC_EXPECTED_OBJECT_001）
步骤2:
推送并监控是否产生后端接口请求","【业务功能检查】
- 推送流程在预校验阶段即拦截全部行，不发起任何后端接口调用
- 弹窗以失败明细（非法格式/占位/空）汇总，标注对应行号
- 无「成功」行，successCount=0",高
合并测试阶段/推送时testcase_id校验/预校验/混合剔除合法行照常,混合文件中非法行被剔除、合法行照常推送,runValidators 对每行单独判定：命中占位/空/格式非法的行从 payload 剔除并记入 failuresByKind，剩余合规行进入接口调用；全部命中则短路不调接口。,"步骤1:
一个文件含 1 行占位 + 1 行非法格式（裸 hex）+ 2 行合法（1 个标准 UUID、1 个 MA+32hex）
步骤2:
批量推送","【业务功能检查】
- 占位行与非法格式行被拦截，不进入后端
- 2 行合法行成功推送
- 弹窗失败明细列出被剔除的两行行号，成功明细列出 2 行
- 行号与失败/成功映射无错位",高
合并测试阶段/推送案例字段默认值/CSV_关键案例与默认值,中文 CSV 推送携带关键案例字段且缺失默认「否」,"mapChineseRowToCaseItem：keyFlag = fieldOrDefault(row, '关键案例', '否')。填写「是」时映射为 keyFlag='是'；列缺失或单元格为空时兜底为 '否'，保证接口必填字段始终有值。","步骤1:
新增中文 CSV，关键案例列一行填「是」、一行留空/不填
步骤2:
映射后核对 keyFlag 字段","【业务功能检查】
- 填「是」的行 keyFlag='是'（原值保留）
- 留空/缺失的行 keyFlag='否'（默认值兜底）
- 两项均正常进入 caseList[] 推送",中
合并测试阶段/推送案例字段默认值/CSV_项目说明与默认值,中文 CSV 推送携带项目说明字段且缺失默认空串,"mapChineseRowToCaseItem：projectDes = fieldOrDefault(row, '项目说明', '')。填写项目说明时原值保留；列缺失或为空时兜底为空字符串 ''。","步骤1:
新增中文 CSV，项目说明列一行填「登录模块回归」、一行留空
步骤2:
映射后核对 projectDes 字段","【业务功能检查】
- 填写的行 projectDes='登录模块回归'（原值保留）
- 留空/缺失的行 projectDes=''（默认值兜底）
- 两种结果均合法可推送",低
合并测试阶段/推送案例字段默认值/CSV_计划执行次数与默认值,中文 CSV 推送计划执行次数：数字转 number、缺失默认 1、非数字保留原值,"mapChineseRowToCaseItem：planExecNum = fieldOrDefault(row, '计划执行次数', 1)。fallback 为 number：字符串「3」经 Number() 转为 number 3；单元格缺失/空→默认值 1；非数字字符串（如「abc」）Number() 为 NaN 则不强制转换、保留原字符串。","步骤1:
新增中文 CSV，计划执行次数列一行填「3」、一行留空、一行填「abc」
步骤2:
映射后核对 planExecNum 的类型与值","【业务功能检查】
- 填「3」的行 planExecNum=3（number 类型，已转数字）
- 留空/缺失的行 planExecNum=1（默认值兜底，number）
- 填「abc」的行 planExecNum='abc'（非数字不强制转，保留原字符串）",中
合并测试阶段/推送案例字段默认值/YAML_keyFlag与默认值,YAML 结构化推送携带 key_flag 字段且缺失默认「否」,"mapRowToCaseItem（YAML 分支）：keyFlag = fieldOrDefault(row, 'key_flag', '否')。填写 key_flag 时原值保留；字段缺失或为空时兜底为 '否'。","步骤1:
新增 YAML，一个案例填 key_flag: 是、一个案例省略 key_flag
步骤2:
映射后核对 keyFlag 字段","【业务功能检查】
- 填 key_flag 的案例 keyFlag 取原值
- 省略 key_flag 的案例 keyFlag='否'（默认值兜底）
- 与 CSV 分支行为一致",中
合并测试阶段/推送案例字段默认值/YAML_projectDes与默认值,YAML 结构化推送携带 project_des 字段且缺失默认空串,"mapRowToCaseItem（YAML 分支）：projectDes = fieldOrDefault(row, 'project_des', '')。填写 project_des 时原值保留；字段缺失或为空时兜底为 ''。","步骤1:
新增 YAML，一个案例填 project_des、一个案例省略
步骤2:
映射后核对 projectDes 字段","【业务功能检查】
- 填写的案例 projectDes 取原值
- 省略的案例 projectDes=''（默认值兜底）
- 两种结果均合法可推送",低
合并测试阶段/推送案例字段默认值/YAML_planExecNum与默认值,YAML 结构化推送 plan_exec_num：数字转 number、缺失默认 1,"mapRowToCaseItem（YAML 分支）：planExecNum = fieldOrDefault(row, 'plan_exec_num', 1)。字符串数字「5」经 Number() 转为 number 5；字段缺失/空→默认值 1；非数字字符串保留原值不强制转。","步骤1:
新增 YAML，一个案例填 plan_exec_num: 5、一个案例省略、一个案例填 plan_exec_num: abc
步骤2:
映射后核对 planExecNum 的类型与值","【业务功能检查】
- 填 5 的案例 planExecNum=5（number）
- 省略的案例 planExecNum=1（默认值兜底）
- 填 abc 的案例 planExecNum='abc'（非数字保留原值）
- 与 CSV 分支行为一致",中
合并测试阶段/推送案例字段默认值/三字段同时缺失全走默认值,关键案例/项目说明/计划执行次数三个新增字段全部缺失时统一走默认值,中文 CSV 三列均留空（或 YAML 三个字段均省略）时，mapRowToCaseItem 三条分支均经 fieldOrDefault 兜底：keyFlag='否'、projectDes=''、planExecNum=1（number），推送 payload 仍结构完整、不缺字段。,"步骤1:
新增中文 CSV，关键案例/项目说明/计划执行次数三列全留空（或 YAML 三字段全省略）
步骤2:
映射后核对整条 caseList 项","【业务功能检查】
- keyFlag='否'、projectDes=''、planExecNum=1 三者均取到默认值
- 该 caseList 项仍含 keyFlag/projectDes/planExecNum 三个 key，不因缺失而丢字段
- 推送不因这三个字段为空而失败",中
合并测试阶段/推送增强/跳过维度/含样例行显示跳过维度且三数相加对齐,弹窗概要栏在 skipped>0 时显示「跳过 N」且总计=成功+失败+跳过,showPushResult 透传 skipped；05a-push-result.js 当 skipped>0 时概要栏追加「跳过 N」第四维度，total 恒等于 successCount + failures.length + skipped，避免「总计 13 / 成功 12 / 失败 0」与底部矛盾。,"步骤1:
准备一个文件：12 行合法案例 + 1 行样例占位（testcase_id=「案例唯一标识，不可修改」）
步骤2:
选中全部 13 行推送
步骤3:
查看结果弹窗概要栏与底部文案","【业务功能检查】
- 概要栏显示：总计 13 / 成功 12 / 失败 0 / 跳过 1（四数相加对齐）
- 底部文案含「（已跳过 1 行样例数据）」
- 弹窗不会被误判为「全部成功」或「有失败」",高
合并测试阶段/推送增强/跳过维度/全样例行终止且不调后端,全部选中行都是样例时终止推送、skipped=行数、不调用后端,filterTemplateExampleRows：全部选中行都是样例 → 终止并返回样例失败明细，skipped=过滤掉的行数，不进入后端调用；pushCore 在 total 全为样例时直接以 onComplete 汇总（skipped 维度）。,"步骤1:
准备一个仅含样例占位行的文件（如 3 行 testcase_id 均为「案例唯一标识，不可修改」）
步骤2:
推送该文件
步骤3:
观察是否发起后端请求与弹窗内容","【业务功能检查】
- 弹窗显示样例数据提示，skipped=3
- 后端推送接口未被调用（可用诊断日志/网络面板确认）
- 文件 testCaseNo 不变",高
合并测试阶段/推送增强/跳过维度/无样例行不显示跳过维度,正常文件无样例行时 skipped=0，弹窗不显示「跳过」维度,skipped 默认 0；05a-push-result.js 仅当 skipped>0 才渲染「跳过 N」；message.ts 独立模态框 skipHint 在 skipped=0 时为空串。,"步骤1:
准备一个无样例占位的合法文件（如 5 行全部有效）
步骤2:
推送并查看结果弹窗","【业务功能检查】
- 概要栏仅显示 总计/成功/失败 三维度，不出现「跳过」
- total = success + fail 严格相等
- 底部文案无「已跳过」字样",中
合并测试阶段/推送增强/跳过维度/接口body循环引用兜底不崩溃,失败文案对循环引用 body 降级为 String 而不升级为崩溃,pushCore 兜底文案增强：JSON.stringify(body) 包 try/catch，body 含循环引用时不再把「接口失败」升级为「扩展端崩溃」，失败即降级到 String(body) 并附 returnCode/形态。,"步骤1:
构造一个后端返回含循环引用结构的失败响应（或模拟 body 不可序列化）
步骤2:
触发推送失败汇总
步骤3:
查看失败 reason 文案与扩展是否崩溃","【业务功能检查】
- 扩展端不因 body 序列化失败而崩溃（不抛未捕获异常）
- 失败 reason 仍给出可读信息（降级 String 或含 returnCode）
- 推送流程正常进入 onComplete 展示失败",中
